"customer_id","date","number_of_items","revenue"
8890,19970203,1,28.97
8891,19970202,2,26.74
8892,19970202,2,28.93
8892,19971028,2,15.98
8893,19970202,1,NA
8894,19970202,2,35.36
8895,19970202,1,14.79
8896,19970202,2,29.78
8896,19970307,1,19.99
8897,19970202,2,27.13
8897,19971114,1,15.49
8898,19970202,1,11.77
8898,19970615,1,14.96
8898,19970707,1,14.79
8898,19970813,1,11.97
8898,19971016,1,12.99
8898,19971026,2,28.98
8898,19971229,2,27.98
8898,19980116,1,11.49
8899,19970202,4,56.46
8900,19970202,1,NA
8901,19970203,2,24.47
8901,19970404,NA,NA
8902,19970206,1,19.99
8903,19970202,1,14.96
8903,19970808,1,15.96
8903,19971108,1,12.99
8904,19970202,1,11.77
8905,19970202,1,10.77
8905,19970625,1,16.65
8905,19970727,2,28.16
8906,19970202,3,35.91
8907,19970202,1,14.79
8908,19970202,1,NA
8909,19970202,1,13.97
8910,19970203,1,39.99
8910,19970307,1,39.99
8910,19970408,2,79.98
8910,19971017,4,85.96
8910,19971201,1,19.49
8911,19970203,1,15.98
8911,19970203,1,14.37
8912,19970203,1,21.3
8912,19970912,2,28.98
8912,19971015,5,77.95
8913,19970203,2,24.98
8913,19970227,1,14.99
8914,19970203,1,12.49
8915,19970203,1,11.77
8916,19970203,5,67.06
8916,19970801,4,48.27
8917,19970203,5,53.85
8917,19970215,1,15.36
8918,19970203,2,26.14
8919,19970203,2,31.33
8920,19970203,1,13.97
8921,19970203,2,68.67
8922,19970203,1,11.77
8922,19970321,2,58.14
8923,19970203,1,19.99
8924,19970203,1,19.99
8925,19970203,3,38.91
8925,19971106,4,53.46
8925,19971206,5,68.45
8926,19970203,1,14.99
8926,19970211,2,19.98
8926,19970902,2,18.56
8926,19970908,1,12.25
8926,19971014,3,27.47
8927,19970203,NA,NA
8928,19970203,1,15.36
8928,19971107,1,12.49
8928,19971121,1,12.99
8928,19980120,1,12.58
8929,19970203,8,NA
8930,19970205,3,46.68
8931,19970203,1,15.36
8932,19970203,5,NA
8933,19970203,1,34.99
8934,19970203,2,30.13
8935,19970203,4,NA
8936,19970203,1,13.97
8936,19970214,3,41.91
8936,19970226,1,15.36
8936,19970624,2,27.74
8937,19970203,3,70.3
8938,19970203,2,33
8939,19970203,1,19.97
8939,19970219,2,29.76
8939,19980102,3,33.97
8940,19970203,1,26.99
8940,19970204,2,72.07
8940,19970711,1,11.77
8940,19970806,1,14.37
8940,19970925,1,12.99
8940,19980226,1,69.98
8941,19970203,1,NA
8942,19970203,1,14.37
8943,19970203,5,76.8
8943,19970410,4,60.24
8943,19970619,2,24.49
8943,19970628,5,69.65
8943,19970922,7,NA
8943,19970929,2,20.48
8943,19971216,3,NA
8944,19970203,3,43.3
8945,19970203,3,71.39
8946,19970211,3,35.31
8947,19970203,1,15.36
8948,19970203,2,47.54
8948,19970222,1,38.77
8949,19970203,1,26.99
8950,19970206,2,29.92
8950,19970408,9,NA
8950,19971023,4,54.46
8950,19971126,4,61.46
8951,19970203,1,18.99
8952,19970226,1,14.96
8953,19970203,2,22.54
8953,19970224,3,44.72
8953,19970313,3,49.71
8953,19970429,3,38.9
8954,19970203,4,56.06
8955,19970203,2,46.93
8955,19970401,2,44.73
8955,19970616,2,90.74
8955,19971119,3,38.97
8956,19970203,9,NA
8956,19970213,8,NA
8956,19970310,4,58.25
8956,19970317,3,44.3
8956,19970419,3,43.69
8956,19970501,3,32.73
8956,19970608,3,38.5
8956,19970628,5,67.65
8956,19970813,2,51.02
8956,19970817,3,64.23
8956,19970904,4,82.81
8956,19971021,4,55.96
8956,19971021,6,88.94
8956,19971109,5,73.45
8956,19971110,4,44.96
8956,19971116,4,59.46
8956,19971119,2,73.98
8956,19971128,1,19.99
8956,19971205,5,83.95
8956,19971210,3,41.97
8956,19980113,9,NA
8956,19980114,4,61.46
8956,19980126,7,91.53
8956,19980209,5,NA
8957,19970224,6,90.37
8957,19970327,2,29.33
8957,19970421,2,26.73
8957,19970603,2,17.73
8957,19970706,2,24.14
8957,19970831,2,26.73
8957,19971221,3,44.97
8957,19980227,2,23.76
8958,19970203,1,15.36
8958,19970215,1,NA
8959,19970203,1,14.37
8960,19970203,1,15.76
8960,19970522,1,15.76
8960,19970823,1,16.76
8961,19970203,1,14.7
8962,19970203,1,14.96
8963,19970203,1,15.36
8964,19970203,2,26.14
8965,19970203,1,11.77
8965,19970223,5,75.89
8965,19970319,2,28.74
8965,19970413,3,43.11
8966,19970214,7,NA
8966,19970301,1,13.97
8966,19971118,1,12.99
8967,19970203,1,14.37
8968,19970203,1,13.97
8969,19970203,2,27.74
8969,19970228,3,41.31
8969,19970329,4,81.3
8969,19971024,5,79.95
8969,19971213,NA,NA
8969,19980126,5,82.45
8970,19970203,3,83.91
8970,19970226,4,59.65
8970,19970411,5,76.25
8970,19970522,2,28.93
8970,19970612,3,49.71
8970,19971003,3,40.97
8970,19971121,1,12.99
8971,19970203,4,59.73
8972,19970203,3,39.71
8973,19970203,1,NA
8973,19970915,1,12.99
8973,19971021,1,NA
8974,19970203,6,83.82
8975,19970203,2,23.74
8975,19970304,1,11.77
8975,19970422,2,25.54
8975,19971003,2,22.98
8975,19971019,5,73.45
8976,19970203,2,31.72
8976,19970206,1,16.76
8976,19971224,1,10.49
8977,19970203,2,20.76
8977,19970401,2,30.45
8977,19970902,1,14.96
8977,19970913,2,21.98
8978,19970203,2,20.77
8979,19970203,1,38.77
8980,19970204,2,21.74
8980,19970220,2,29.92
8980,19970306,6,75.01
8980,19970415,2,35.36
8981,19970203,1,12.97
8981,19970204,1,NA
8982,19970203,2,52.98
8983,19970203,1,10.97
8984,19970203,1,NA
8984,19970313,1,10.77
8984,19970731,2,29.92
8985,19970203,1,54.77
8986,19970203,3,27.53
8986,19970220,2,29.73
8986,19970612,3,36.52
8986,19971006,3,33.47
8986,19971027,4,49.96
8987,19970203,1,14.37
8988,19970203,2,31.32
8988,19970726,4,58.26
8989,19970203,1,11.77
8989,19970203,1,14.79
8989,19970211,3,57.74
8989,19970221,2,26.73
8989,19970516,3,41.69
8989,19980121,1,11.49
8989,19980216,2,47.97
8990,19970227,3,27.53
8990,19970513,1,NA
8991,19970203,1,12.9
8992,19970206,NA,NA
8992,19970209,8,NA
8992,19970312,7,87.58
8992,19980127,5,64.95
8993,19970306,1,23.99
8993,19970421,4,54.46
8993,19970507,1,16.99
8993,19970508,5,59.85
8993,19970602,6,79.4
8993,19970609,1,18.1
8994,19970203,2,26.94
8995,19970203,2,55.34
8995,19970904,1,33.86
8996,19970203,1,17.9
8997,19970203,1,15.36
8998,19970203,1,15.36
8999,19970203,1,15.96
9000,19970203,4,54.9
9000,19970904,7,99.58
9000,19971120,5,NA
9000,19980110,3,38.97
9001,19970203,1,11.77
9002,19970203,1,13.97
9002,19970727,1,13.97
9003,19970203,3,35.5
9003,19970722,4,70.23
9003,19980206,1,14.49
9004,19970203,4,56.07
9005,19970203,3,39.71
9005,19970418,1,13.97
9005,19971010,2,28.48
9005,19971030,2,24.98
9005,19971125,5,62.95
9005,19980227,2,57.57
9006,19970203,2,25.74
9006,19970212,1,27.37
9006,19970319,3,70.75
9006,19970525,1,19.55
9006,19970530,1,16.65
9006,19970910,4,67.46
9007,19970203,1,12.77
9007,19970422,1,12.77
9008,19970203,1,13.7
9009,19970203,1,11.97
9009,19970303,1,11.77
9009,19970401,1,15.36
9009,19970501,1,15.36
9009,19970602,1,14.37
9009,19970701,1,13.97
9009,19970801,1,13.77
9009,19971201,3,38.47
9009,19971224,1,12.99
9010,19970203,1,11.77
9011,19970203,1,12.49
9011,19970219,1,12.49
9011,19970612,1,31.03
9011,19970629,1,28.18
9012,19970204,3,38.9
9013,19970203,1,15.39
9013,19970418,2,24.74
9014,19970203,2,26.86
9015,19970203,4,66.48
9016,19970203,1,11.77
9016,19970311,3,34.51
9016,19970408,1,11.77
9017,19970203,2,61.74
9018,19970203,2,24.98
9018,19971209,4,44.96
9019,19970203,5,72.85
9019,19970213,2,29.98
9020,19970203,4,48.28
9021,19970203,2,19.74
9021,19970605,7,NA
9022,19970203,2,43.94
9023,19970203,2,23.54
9024,19970203,1,10.78
9025,19970203,1,27.77
9026,19970203,1,15.96
9026,19970206,1,16.36
9026,19970307,2,29.13
9026,19970410,2,25.76
9026,19970502,2,27.33
9026,19970721,2,26.73
9026,19970826,1,11.77
9026,19971015,1,11.49
9027,19970319,3,35.91
9027,19970610,6,88.36
9027,19970627,4,63.73
9027,19970705,3,35.91
9027,19971109,8,NA
9028,19970203,2,29.73
9029,19970203,1,13.97
9030,19970203,2,22.54
9030,19970204,2,33.54
9030,19970214,3,55.53
9031,19970203,1,25.3
9032,19970203,4,61.85
9032,19970327,4,61.85
9032,19971010,4,58.46
9033,19970203,1,24.99
9033,19970211,3,35.97
9034,19970205,2,19.28
9034,19970205,2,32.48
9034,19970211,3,29.77
9034,19970212,1,12.49
9034,19970213,1,14.96
9034,19970401,1,NA
9034,19970403,1,23.99
9034,19970414,1,39.37
9034,19970418,4,42.26
9034,19970530,1,38.1
9034,19970611,1,NA
9034,19970618,2,26.14
9034,19970623,1,14.96
9034,19970701,1,36.69
9034,19970703,2,26.22
9034,19970709,1,13.97
9034,19970715,1,13.97
9034,19970729,1,32.45
9034,19970804,2,30.72
9034,19970805,3,57.2
9034,19970822,1,33.86
9034,19970826,3,36.74
9034,19971121,1,25.49
9035,19970203,1,15.36
9035,19971119,1,22.49
9036,19970203,2,29.92
9037,19970203,3,32.44
9038,19970203,2,31.8
9038,19970328,3,75.68
9038,19970903,4,61.39
9039,19970203,1,14.37
9040,19970203,1,13.97
9041,19970203,2,29.58
9042,19970203,3,37.9
9043,19970203,1,12.77
9043,19970210,1,12.49
9044,19970203,1,12.49
9044,19970210,1,NA
9045,19970203,1,14.96
9045,19970203,1,14.96
9046,19970203,2,30.32
9046,19970603,1,15.96
9046,19970611,1,NA
9046,19980104,3,40.97
9046,19980109,3,40.97
9047,19970203,1,14.37
9047,19970213,1,14.37
9047,19970322,3,40.7
9047,19971210,2,26.98
9048,19970203,1,14.37
9048,19970727,5,67.44
9048,19980203,1,NA
9049,19970205,5,69.24
9050,19970203,4,80.88
9051,19970203,1,NA
9051,19970224,2,13.76
9051,19971114,1,14.49
9051,19980116,2,NA
9052,19970203,1,NA
9052,19971203,1,15.99
9053,19970203,4,45.28
9053,19970324,4,56.68
9053,19970529,4,43.28
9054,19970203,4,84.73
9055,19970210,1,12.77
9056,19970203,1,19.97
9057,19970203,1,NA
9058,19970203,2,35.36
9058,19970223,2,37.36
9059,19970217,1,14.37
9060,19970203,3,29.91
9061,19970219,1,12.97
9062,19970203,1,11.97
9063,19970203,2,28.36
9063,19970306,1,13.97
9063,19971117,2,30.98
9064,19970203,2,57.54
9065,19970203,2,42.74
9066,19970204,3,42.49
9066,19970314,5,66.83
9067,19970203,2,19.54
9068,19970203,1,14.37
9068,19970606,1,14.37
9069,19970203,3,41.13
9070,19970204,3,37.1
9070,19970215,1,11.77
9071,19970203,4,59.06
9071,19970303,2,17.96
9072,19970203,1,14.37
9073,19970203,2,29.67
9074,19970203,3,47.89
9075,19970203,4,63.87
9075,19970424,2,29.92
9075,19971011,3,41.97
9075,19971214,4,37.46
9076,19970203,1,14.37
9076,19970528,2,16.79
9076,19970729,2,23.54
9077,19970203,6,88.84
9078,19970203,1,12.97
9078,19971023,1,NA
9078,19971025,1,14.99
9078,19971204,2,58.98
9079,19970203,1,13.97
9080,19970203,1,11.77
9081,19970203,1,18.36
9082,19970203,1,14.37
9083,19970205,3,38.5
9083,19970423,1,NA
9084,19970203,1,12.77
9085,19970203,1,11.77
9086,19970203,2,26.14
9086,19970228,1,13.97
9086,19970411,1,11.77
9086,19970629,1,NA
9086,19970930,1,14.99
9086,19971221,1,15.49
9086,19971224,1,14.49
9087,19970203,4,55.66
9088,19970203,1,14.37
9089,19970203,1,11.77
9090,19970203,3,34.71
9091,19970203,1,15.36
9092,19970305,1,12.97
9092,19970804,4,59.25
9092,19970914,1,55.49
9092,19971205,1,14.99
9092,19971227,1,19.49
9092,19980128,1,14.49
9093,19970203,1,10.77
9094,19970203,1,13.97
9095,19970203,1,15.36
9096,19970203,1,14.37
9097,19970203,1,23.99
9098,19970213,5,62.04
9099,19970203,1,12.49
9100,19970204,1,15.36
9101,19970203,2,59.96
9101,19970326,2,36.96
9101,19970929,1,14.49
9102,19970203,2,24.74
9102,19970209,2,29.92
9103,19970203,1,30.99
9104,19970203,2,25.54
9104,19970518,3,43.09
9105,19970203,2,22.54
9105,19970521,4,45.08
9105,19970730,3,39.5
9105,19970805,1,10.77
9105,19971111,3,38.97
9106,19970203,1,15.36
9107,19970210,1,13.97
9108,19970203,1,19.99
9109,19970203,1,28.99
9110,19970203,2,29.92
9110,19970209,3,41.89
9111,19970203,1,14.79
9112,19970203,5,97.12
9112,19970221,5,69.04
9112,19970306,9,NA
9112,19970325,7,99.43
9112,19970602,8,NA
9113,19970210,1,13.97
9113,19970210,1,13.97
9113,19970309,1,18.36
9113,19980103,2,28.98
9114,19970203,1,13.97
9114,19971110,4,62.46
9115,19970203,1,13.97
9115,19970215,2,25.74
9115,19970419,2,37.34
9115,19971031,1,15.49
9115,19971206,2,25.98
9116,19970203,1,NA
9117,19970203,1,17.9
9118,19970203,1,49.37
9118,19971101,1,12.99
9119,19970203,1,32.37
9120,19970203,1,14.79
9120,19970223,1,13.77
9120,19970316,2,24.98
9120,19970325,2,28.93
9120,19970413,1,14.96
9120,19970810,2,26.94
9120,19970815,2,29.93
9120,19970911,2,25.98
9120,19971007,2,25.98
9120,19971007,2,25.98
9120,19971022,3,37.97
9120,19971107,2,25.98
9120,19971116,1,12.99
9120,19971208,2,27.48
9120,19971215,2,26.98
9120,19980107,4,46.96
9120,19980119,2,24.48
9120,19980202,1,11.99
9120,19980216,2,25.48
9121,19970203,2,23.48
9121,19970224,2,23.54
9121,19970301,1,12.77
9121,19970503,1,11.77
9121,19970522,1,11.77
9121,19970522,1,13.77
9122,19970203,1,15.36
9122,19971111,1,11.49
9123,19970203,1,NA
9124,19970203,1,14.79
9125,19970203,2,41.98
9125,19970728,4,58.85
9125,19971017,2,36.48
9126,19970203,2,50
9127,19970203,1,12.49
9128,19970203,2,24.98
9128,19970324,1,12.49
9128,19970416,1,NA
9129,19970203,1,14.37
9130,19970203,1,27
9131,19970203,1,14.77
9132,19970203,3,45.68
9132,19970206,1,15.36
9132,19970223,1,15.36
9132,19970223,1,15.36
9132,19970223,1,15.36
9132,19970223,1,15.36
9132,19970223,1,15.36
9132,19970301,5,67.08
9132,19970324,7,99.55
9132,19970326,1,NA
9132,19970404,6,87.77
9132,19970428,2,26.13
9132,19970503,3,43.3
9132,19970513,1,15.36
9132,19970519,7,NA
9132,19970928,6,77.94
9133,19970203,1,11.77
9133,19970210,1,20.99
9133,19970324,1,15.36
9134,19970203,3,44.97
9134,19970724,2,29.98
9134,19971024,2,28.98
9135,19970203,1,14.37
9136,19970203,1,16.36
9137,19970203,1,14.96
9138,19970203,1,32.97
9138,19970221,1,32.97
9139,19970203,1,19.99
9139,19970214,1,19.99
9140,19970203,1,15.76
9141,19970203,2,26.6
9142,19970203,1,15.36
9143,19970203,3,46.28
9143,19970217,3,40.5
9143,19970224,4,54.66
9143,19970322,3,43.95
9143,19970805,2,25.74
9143,19971208,3,78.47
9144,19970203,1,12.49
9145,19970203,2,30.13
9145,19970305,1,15.76
9145,19970523,1,15.76
9145,19970729,1,14.96
9146,19970203,1,11.77
9147,19970203,2,27.74
9147,19971028,2,25.98
9148,19970203,2,13.58
9148,19970224,1,NA
9148,19970225,2,19.28
9148,19970325,2,11.58
9148,19970411,1,NA
9148,19970413,2,13.58
9148,19970721,5,47.1
9148,19970730,2,21.75
9148,19970906,1,NA
9148,19970920,1,NA
9148,19970924,1,NA
9148,19971001,2,11.98
9148,19971002,1,NA
9148,19971025,2,18.98
9148,19971027,1,NA
9148,19971119,2,25.98
9148,19971119,1,NA
9148,19971125,1,12.99
9148,19971227,1,12.49
9148,19971229,1,NA
9148,19980211,1,NA
9148,19980211,1,NA
9148,19980225,1,15.49
9149,19970203,1,15.76
9149,19970328,3,43.09
9149,19970528,1,11.77
9149,19970617,1,14.37
9149,19970706,2,29.93
9149,19971219,1,14.49
9150,19970203,1,17.96
9151,19970203,1,14.99
9152,19970203,3,44.88
9152,19970302,6,81.99
9153,19970203,1,11.77
9154,19970203,3,24.77
9154,19970218,2,23.94
9154,19970220,2,30.72
9154,19970305,1,15.96
9154,19970327,5,58.87
9154,19970403,1,14.96
9154,19970408,4,54.93
9154,19970513,1,NA
9154,19970708,3,36.71
9154,19970725,5,56.27
9154,19971122,2,24.98
9154,19971206,2,22.98
9154,19971229,3,34.97
9155,19970203,2,26.93
9155,19970209,1,11.97
9156,19970203,2,26.73
9157,19970203,1,10.97
9157,19970304,2,49.98
9157,19970311,5,74.95
9157,19970425,1,14.99
9157,19970505,4,52.47
9157,19970728,2,25.74
9158,19970203,1,12.77
9159,19970203,2,25.96
9160,19970203,1,14.37
9160,19971222,1,NA
9161,19970203,2,25.98
9162,19970203,1,NA
9163,19970203,2,30.32
9164,19970203,2,28.34
9165,19970204,1,48.3
9166,19970203,1,21.37
9166,19970824,3,57.98
9167,19970203,1,26.77
9167,19970308,1,13.97
9167,19970412,1,14.96
9167,19970516,2,26.14
9168,19970203,7,75.04
9169,19970203,1,29.99
9170,19970203,4,48.48
9170,19970204,2,29.73
9170,19971015,1,12.99
9171,19970203,1,12.97
9172,19970203,3,26.31
9172,19970212,NA,NA
9172,19970326,6,47.71
9172,19970913,1,12.99
9172,19970915,NA,NA
9172,19970915,4,55.96
9172,19970930,6,80.44
9172,19971001,1,15.49
9172,19971008,5,31.95
9172,19971215,NA,NA
9172,19971218,3,45.47
9172,19971219,1,29.99
9172,19971222,5,47.45
9173,19970203,5,66.85
9173,19970328,2,24.94
9174,19970203,1,14.96
9175,19970203,1,15.36
9176,19970203,1,NA
9176,19970723,2,26.13
9177,19970203,4,56.04
9177,19970210,5,66.29
9177,19970423,3,31.77
9177,19970507,1,NA
9177,19970514,1,12.25
9177,19970514,1,13.98
9177,19970520,1,39.51
9177,19970524,4,51.16
9177,19970527,1,13.97
9177,19970603,1,14.96
9177,19970603,1,13.97
9177,19970607,1,13.77
9177,19970610,1,11.77
9177,19970615,1,13.97
9177,19970624,1,13.97
9177,19970625,1,14.96
9177,19970709,3,36.74
9177,19970714,2,29.92
9177,19970716,1,29.32
9177,19970720,2,24.73
9177,19970803,4,59.84
9177,19970807,3,33.46
9177,19970921,2,25.48
9177,19971002,1,12.99
9177,19971023,2,21.48
9177,19971023,2,25.98
9177,19971027,1,11.49
9177,19971110,6,79.44
9177,19971111,3,37.97
9177,19980109,4,54.46
9177,19980202,3,41.47
9177,19980214,1,11.88
9178,19970203,1,16.36
9179,19970203,4,57.5
9179,19970226,5,69.66
9179,19970419,8,NA
9179,19970514,2,31.49
9179,19970901,1,13.97
9179,19971112,6,94.44
9179,19971207,2,25.48
9179,19980106,3,54.97
9179,19980122,3,37.97
9180,19970203,1,21.97
9180,19980104,2,56.98
9181,19970203,1,13.97
9181,19970317,2,18.56
9181,19970730,1,13.77
9181,19970903,3,38.91
9181,19971016,2,25.98
9181,19971025,1,17.99
9181,19971028,1,NA
9181,19971119,3,38.97
9181,19980112,1,12.99
9181,19980117,1,19.49
9181,19980218,2,55.48
9182,19970203,5,98
9183,19970203,1,NA
9183,19970208,1,14.99
9183,19970302,3,44.97
9183,19970316,1,NA
9183,19970405,1,19.99
9184,19970203,1,15.36
9185,19970203,1,14.99
9186,19970203,1,14.37
9187,19970203,1,21.99
9188,19970203,1,12.97
9188,19970329,4,43.51
9189,19970203,1,13.97
9190,19970211,1,38.77
9190,19970219,1,38.77
9191,19970203,1,11.77
9192,19970203,1,NA
9192,19970214,1,11.77
9192,19970824,1,NA
9192,19970829,1,13.97
9192,19971007,1,16.49
9192,19971104,1,NA
9193,19970203,2,25.73
9193,19970307,2,22.54
9193,19970407,2,25.74
9193,19970731,2,46.63
9193,19971019,2,23.98
9193,19971222,2,26.98
9194,19970203,2,29.33
9194,19970730,2,29.58
9194,19980126,1,13.49
9194,19980225,1,11.49
9195,19970203,4,55.47
9195,19970203,2,33.32
9195,19970513,1,11.77
9195,19970813,3,41.92
9195,19970813,2,27.94
9196,19970205,1,NA
9197,19970203,2,29.73
9198,19970203,4,60.24
9199,19970203,2,25.54
9200,19970203,1,21.77
9201,19970204,1,15.98
9202,19970205,2,23.54
9203,19970203,2,28.34
9204,19970203,1,15.76
9204,19970204,1,NA
9205,19970203,1,17.36
9206,19970203,1,19.99
9206,19970311,1,19.99
9206,19970327,1,33.99
9206,19970412,1,16.99
9206,19970612,1,21.9
9206,19970701,1,25.32
9206,19970706,1,23.88
9206,19970722,1,22.44
9206,19970803,1,19.55
9206,19970814,1,29.6
9206,19970905,1,13.97
9206,19970919,1,11.49
9206,19970923,1,29.99
9206,19971009,1,13.99
9206,19971020,1,26.99
9206,19971104,1,16.49
9206,19971105,1,18.49
9206,19971109,1,13.99
9207,19970203,1,22.99
9208,19970203,9,NA
9208,19971023,5,NA
9208,19971110,3,63.97
9208,19980125,7,96.82
9209,19970203,2,23.54
9209,19971014,2,25.98
9209,19971104,2,18.98
9209,19971211,4,64.96
9210,19970204,6,87.61
9210,19970212,3,50.1
9210,19970411,NA,NA
9210,19970417,NA,NA
9211,19970203,1,14.96
9212,19970203,2,31.96
9212,19970620,1,24.77
9212,19970916,1,12.99
9213,19970204,1,NA
9214,19970203,1,12.49
9214,19970319,1,14.96
9214,19970415,3,41.91
9215,19970203,2,51.98
9215,19971106,1,22.49
9215,19980201,1,14.99
9216,19970206,4,52.68
9216,19970227,3,39.7
9217,19970203,1,23.99
9218,19970203,3,37.47
9218,19970707,7,72.18
9219,19970203,1,41.9
9220,19970211,2,27.94
9221,19970203,1,39.97
9222,19970203,1,12.49
9222,19970329,1,15.7
9222,19970329,1,14.37
9222,19970407,1,NA
9222,19970505,1,10.77
9222,19970510,2,24.74
9222,19970519,2,28.73
9222,19970522,1,12.97
9222,19970525,2,20.96
9222,19970624,6,80.41
9222,19970701,2,34.95
9222,19970830,1,21.7
9222,19971003,1,13.99
9222,19971006,1,16.99
9222,19971012,1,12.99
9223,19970203,3,43.49
9223,19970728,5,72.46
9224,19970203,4,54.96
9224,19970302,2,29.98
9225,19970203,1,19.99
9225,19971126,1,32.49
9226,19970204,1,15.96
9226,19971202,1,15.49
9227,19970203,1,NA
9228,19970209,2,44.98
9228,19971228,1,13.99
9228,19971228,2,30.98
9228,19980201,1,12.58
9229,19970203,1,15.36
9229,19970726,1,14.96
9230,19970204,4,66.9
9230,19970319,9,NA
9230,19970630,8,NA
9230,19970728,7,98.35
9231,19970203,1,15.36
9232,19970203,1,NA
9233,19970203,1,10.77
9234,19970203,1,20.99
9235,19970203,5,84.47
9235,19970707,1,27.77
9235,19970918,2,25.48
9235,19971015,2,28.48
9235,19971211,2,28.98
9236,19970203,3,40.5
9237,19970209,3,42.1
9237,19970217,2,25.74
9237,19970319,4,79.4
9237,19970326,1,13.97
9237,19970402,2,34.95
9237,19970410,2,23.74
9237,19970415,3,34.9
9237,19970421,2,28.93
9237,19970624,3,37.5
9237,19970627,2,29.33
9237,19970715,2,30.72
9237,19970817,2,27.73
9237,19970828,3,41.5
9237,19970925,2,28.48
9237,19970927,5,59.45
9237,19971022,4,53.46
9237,19980220,3,41.63
9238,19970203,5,58.64
9238,19970205,5,68.03
9238,19970730,1,14.96
9239,19970203,2,28.13
9240,19970203,1,15.36
9241,19970208,NA,NA
9241,19970504,3,46.08
9241,19970722,3,88.51
9241,19970726,3,37.51
9242,19970203,2,22.46
9242,19970530,1,14.96
9242,19980216,1,13.98
9243,19970210,1,15.36
9243,19980112,1,15.49
9243,19980127,3,45.97
9244,19970204,7,NA
9245,19970204,NA,NA
9245,19971205,3,46.97
9246,19970203,1,12.77
9246,19970318,6,84.6
9247,19970203,3,56.35
9247,19970816,4,46.5
9248,19970203,1,21.99
9249,19970205,1,11.77
9250,19970204,1,14.96
9251,19970204,2,32.32
9252,19970204,1,14.96
9253,19970204,1,15.36
9254,19970204,1,15.36
9254,19970410,1,14.79
9254,19980217,2,22.98
9255,19970204,1,15.99
9256,19970204,1,14.37
9257,19970204,1,12.49
9257,19970623,1,12.25
9257,19971110,1,12.49
9257,19971205,1,15.49
9258,19970204,3,27.57
9258,19970328,1,14.96
9258,19970406,1,15.96
9259,19970204,3,34.51
9260,19970204,9,NA
9261,19970204,1,12.97
9262,19970204,1,13.97
9262,19970319,2,27.94
9262,19970609,1,11.77
9263,19970204,NA,NA
9263,19970209,2,27.73
9263,19970422,1,13.97
9264,19970204,1,88.77
9265,19970204,1,12.77
9265,19971116,1,14.99
9265,19971119,1,NA
9265,19971122,2,19.98
9265,19971123,2,25.48
9265,19971207,1,25.49
9266,19970204,2,22.76
9266,19970330,3,38.31
9266,19970625,2,28.34
9266,19970728,2,20.74
9266,19971202,2,29.48
9267,19970204,2,29.92
9268,19970207,2,20.76
9269,19970208,1,51.99
9269,19970222,1,36.97
9269,19970223,1,14.37
9270,19970204,1,10.97
9271,19970204,3,45.09
9271,19970407,1,13.97
9271,19971105,4,69.96
9271,19971215,2,27.98
9272,19970204,1,14.96
9273,19970210,2,29.33
9274,19970204,1,30.99
9274,19970414,1,10.77
9275,19970209,5,73.88
9275,19971030,NA,NA
9276,19970204,1,14.9
9277,19970204,1,23.99
